election_year,state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors,election_result_id,state_id
2014,"Andhra Pradesh",Amalapuram,"Geddam Sampada Rao",M,44,SC,BSP,Elephant,7117,102,7219,1357865,215,NULL
2014,"Andhra Pradesh",Amalapuram,"Dr Pandula Ravindra Babu",M,58,SC,TDP,Bicycle,591480,3067,594547,1357865,216,NULL
2014,"Andhra Pradesh",Amalapuram,"Kunche Pedasatyanarayana",M,43,SC,PPOI,Television,4543,17,4560,1357865,217,NULL
2014,"Andhra Pradesh",Amalapuram,"Konki Venkata Rao",M,33,SC,RP(K),Ring,3220,13,3233,1357865,218,NULL
2014,"Andhra Pradesh",Amalapuram,"Pinipe Viswarupu",M,51,SC,YSRCP,"Ceiling Fan",470804,3167,473971,1357865,219,NULL
2014,"Andhra Pradesh",Amalapuram,"Vijaya Chakravarthy Panthagada",M,61,SC,RPI(KH),"Electric Pole",2861,6,2867,1357865,220,NULL
2014,"Andhra Pradesh",Amalapuram,"G.V.Harsha Kumar",M,54,SC,JaSPa,Chappals,9587,344,9931,1357865,221,NULL
2014,"Andhra Pradesh",Amalapuram,"Undru Gani Raju",M,32,SC,IND,"Cup & Saucer",856,6,862,1357865,222,NULL
2014,"Andhra Pradesh",Amalapuram,"Kasi Chandramouli",M,28,SC,IND,"Auto- Rickshaw",1090,20,1110,1357865,223,NULL
2014,"Andhra Pradesh",Amalapuram,"Kommu Satyavathi",F,41,SC,IND,"Lady Purse",619,6,625,1357865,224,NULL
2014,"Andhra Pradesh",Amalapuram,"Bhaskara Rao Bunga",M,65,SC,IND,Coconut,816,8,824,1357865,225,NULL
2014,"Andhra Pradesh",Amalapuram,"Yalangi Ramesh",M,50,SC,IND,Stethoscope,1161,10,1171,1357865,226,NULL
2014,"Andhra Pradesh",Amalapuram,"Vaddi Winston Churchill",M,46,SC,IND,Trumpet,1676,8,1684,1357865,227,NULL
2014,"Andhra Pradesh",Amalapuram,NOTA,Unknown,46,Unknown,NOTA,NOTA,5992,149,6141,1357865,228,NULL
2014,Haryana,Ambala,"Arun Kumar",M,42,SC,CPI,"Ears of Corn And Sickle",11123,0,11123,1692424,229,NULL
2014,Haryana,Ambala,"Dr. Kapoor Singh",M,54,SC,BSP,Elephant,102619,8,102627,1692424,230,NULL
2014,Haryana,Ambala,"Dr. Kusum Sherwal",F,43,SC,INLD,Spectacles,129565,6,129571,1692424,231,NULL
2014,Haryana,Ambala,"Rattan Lal Kataria",M,62,SC,BJP,Lotus,611902,219,612121,1692424,232,NULL
2014,Haryana,Ambala,"Raj Kumar Balmiki",M,57,SC,INC,Hand,272026,21,272047,1692424,233,NULL
2014,Haryana,Ambala,"Rajender Kumar Bhatauli",M,44,SC,BSCP,Conch,3432,0,3432,1692424,234,NULL
2014,Haryana,Ambala,"Ram Jawari",M,48,SC,RAKP,Scissors,1290,0,1290,1692424,235,NULL
2014,Haryana,Ambala,"Surinder Pal Singh",M,53,SC,AAAP,Broom,63608,18,63626,1692424,236,NULL
2014,Haryana,Ambala,"Ishwar Singh",M,44,SC,IND,"Pressure Cooker",1446,0,1446,1692424,237,NULL
2014,Haryana,Ambala,"Gurnam Singh",M,55,SC,IND,BUCKET,933,0,933,1692424,238,NULL
2014,Haryana,Ambala,"Phool Chand Rattuwala",M,57,SC,IND,Coconut,3095,0,3095,1692424,239,NULL
2014,Haryana,Ambala,"Bhupinder Kumar",M,47,SC,IND,"Auto- Rickshaw",3765,0,3765,1692424,240,NULL
2014,Haryana,Ambala,"Bhura Ram",M,66,SC,IND,"Sewing Machine",3388,0,3388,1692424,241,NULL
2014,Haryana,Ambala,"Ramesh Chand",M,49,SC,IND,Almirah,2715,0,2715,1692424,242,NULL
2014,Haryana,Ambala,NOTA,Unknown,46,Unknown,NOTA,NOTA,7816,0,7816,1692424,243,NULL
2014,"Uttar Pradesh","Ambedkar Nagar","Ashok Singh",M,61,GEN,INC,Hand,22774,1,22775,1718774,244,NULL
2014,"Uttar Pradesh","Ambedkar Nagar","Rakesh Pandey",M,60,GEN,BSP,Elephant,292669,6,292675,1718774,245,NULL
2014,"Uttar Pradesh","Ambedkar Nagar","Ram Murti Verma",M,49,GEN,SP,Bicycle,234455,12,234467,1718774,246,NULL
2014,"Uttar Pradesh","Ambedkar Nagar","Hari Om Pandey",M,58,GEN,BJP,Lotus,432074,30,432104,1718774,247,NULL
2014,"Uttar Pradesh","Ambedkar Nagar","Gopal Nishad",M,52,GEN,SBSP,Ring,5792,0,5792,1718774,248,NULL
2014,"Uttar Pradesh","Ambedkar Nagar","J.S. Kashyap(Jahar Singh Kashyap)",M,62,GEN,BMUP,Cot,6896,0,6896,1718774,249,NULL
2014,"Uttar Pradesh","Ambedkar Nagar","Balmukund Dhuriya",M,35,GEN,CPI(ML)(L),"Flag with Three Stars",1942,0,1942,1718774,250,NULL
2014,"Uttar Pradesh","Ambedkar Nagar","Brijesh Kumar",M,31,GEN,AAAP,Broom,3025,0,3025,1718774,251,NULL
2014,"Uttar Pradesh","Ambedkar Nagar","Ram Bahal Verma",M,61,GEN,SPP,Bat,1137,0,1137,1718774,252,NULL
2014,"Uttar Pradesh","Ambedkar Nagar",Sreeram,M,53,GEN,MBCOI,Scissors,4138,0,4138,1718774,253,NULL
2014,"Uttar Pradesh","Ambedkar Nagar","Surendra Kumar",M,39,SC,ARVP,Razor,2590,0,2590,1718774,254,NULL
2014,"Uttar Pradesh","Ambedkar Nagar","Suresh Kumar Bauddh",M,30,SC,MADP,"Auto- Rickshaw",7694,0,7694,1718774,255,NULL
2014,"Uttar Pradesh","Ambedkar Nagar","Tiger Ramnihor Patel",M,63,GEN,IND,"Cup & Saucer",7040,0,7040,1718774,256,NULL
2014,"Uttar Pradesh","Ambedkar Nagar","Vinod Kumar Tiwari",M,43,GEN,IND,"Gas Cylinder",4707,0,4707,1718774,257,NULL
2014,"Uttar Pradesh","Ambedkar Nagar",NOTA,Unknown,46,Unknown,NOTA,NOTA,7422,0,7422,1718774,258,NULL
2014,"Uttar Pradesh",Amethi,"Dharmendra Pratap Singh",M,33,GEN,BSP,Elephant,57716,0,57716,1669843,259,NULL
2014,"Uttar Pradesh",Amethi,"Rahul Gandhi",M,43,GEN,INC,Hand,408650,1,408651,1669843,260,NULL
2014,"Uttar Pradesh",Amethi,"Smriti Irani",F,38,GEN,BJP,Lotus,300747,1,300748,1669843,261,NULL
2014,"Uttar Pradesh",Amethi,"Gopal Swaroop Gandhi",M,51,GEN,KMBS,"Cup & Saucer",5467,0,5467,1669843,262,NULL
2014,"Uttar Pradesh",Amethi,"Chhaya Singh",F,27,GEN,AITC,"Flowers and Grass",4109,0,4109,1669843,263,NULL
2014,"Uttar Pradesh",Amethi,"Zahida Begam",F,46,GEN,PECP,"Ceiling Fan",1387,0,1387,1669843,264,NULL
2014,"Uttar Pradesh",Amethi,"Babu Lal",M,51,GEN,BMUP,Cot,1617,0,1617,1669843,265,NULL
2014,"Uttar Pradesh",Amethi,"C L Maurya",M,39,GEN,PGSP,Helmet,1871,0,1871,1669843,266,NULL
2014,"Uttar Pradesh",Amethi,"Ravi Kumar",M,35,GEN,MBCOI,Scissors,1064,0,1064,1669843,267,NULL
2014,"Uttar Pradesh",Amethi,"Radhe Mohan",M,39,GEN,ssrd,Grapes,1753,0,1753,1669843,268,NULL
2014,"Uttar Pradesh",Amethi,"Ram Asrey",M,44,GEN,RaMSP,Candles,1572,0,1572,1669843,269,NULL
2014,"Uttar Pradesh",Amethi,"Ram Newaj",M,50,GEN,PMSP,"Walking Stick",1140,0,1140,1669843,270,NULL
2014,"Uttar Pradesh",Amethi,"Ramsiddh Yadav",M,58,GEN,MwSP,Whistle,2189,0,2189,1669843,271,NULL
2014,"Uttar Pradesh",Amethi,Vasdeo,M,52,GEN,CPIM,Saw,2546,0,2546,1669843,272,NULL
2014,"Uttar Pradesh",Amethi,"Dr. Kumar Vishvas",M,44,GEN,AAAP,Broom,25527,0,25527,1669843,273,NULL
2014,"Uttar Pradesh",Amethi,"Vedpal Shasatri",M,62,GEN,VIP,"Gas Cylinder",6464,0,6464,1669843,274,NULL
2014,"Uttar Pradesh",Amethi,"Mohd Hasan Lahri",M,33,GEN,QED,"Glass Tumbler",4457,0,4457,1669843,275,NULL
2014,"Uttar Pradesh",Amethi,Umakant,M,51,GEN,IND,Pot,3305,0,3305,1669843,276,NULL
2014,"Uttar Pradesh",Amethi,"Girija Baks",M,52,GEN,IND,"Carrom Board",2454,0,2454,1669843,277,NULL
2014,"Uttar Pradesh",Amethi,"Gangesh Kumar Gupta",M,32,GEN,IND,"Black Board",1307,0,1307,1669843,278,NULL
2014,"Uttar Pradesh",Amethi,"Jagat Singh Chaudhary",M,58,GEN,IND,"HOCKEY & BALL",1043,0,1043,1669843,279,NULL
2014,"Uttar Pradesh",Amethi,"Jitendra Singh",M,26,GEN,IND,Bat,2201,0,2201,1669843,280,NULL
2014,"Uttar Pradesh",Amethi,Tulsiram,M,26,SC,IND,Coat,4884,0,4884,1669843,281,NULL
2014,"Uttar Pradesh",Amethi,"Dwarika Prasad",M,55,GEN,IND,"Auto- Rickshaw",2345,0,2345,1669843,282,NULL
2014,"Uttar Pradesh",Amethi,"Naresh Singh Bhadauriya",M,51,GEN,IND,Ring,1255,0,1255,1669843,283,NULL
2014,"Uttar Pradesh",Amethi,"Bhagwan Deen",M,50,SC,IND,BUCKET,1299,0,1299,1669843,284,NULL
2014,"Uttar Pradesh",Amethi,"Mithilesh Kumari",F,29,GEN,IND,Iron,2726,0,2726,1669843,285,NULL
2014,"Uttar Pradesh",Amethi,"Ramesh Chandra",M,35,GEN,IND,Shuttle,6422,0,6422,1669843,286,NULL
2014,"Uttar Pradesh",Amethi,"Ram Sajiwan",M,40,SC,IND,"Battery Torch",2384,0,2384,1669843,287,NULL
2014,"Uttar Pradesh",Amethi,"Lal Bahadur",M,40,GEN,IND,Kettle,2845,0,2845,1669843,288,NULL
2014,"Uttar Pradesh",Amethi,"Shiv Kumar",M,38,GEN,IND,Almirah,2289,0,2289,1669843,289,NULL
2014,"Uttar Pradesh",Amethi,Swaminath,M,32,GEN,IND,"Diesel Pump",5537,0,5537,1669843,290,NULL
2014,"Uttar Pradesh",Amethi,"Sonam Kinnar",O,35,GEN,IND,"Sewing Machine",1252,0,1252,1669843,291,NULL
2014,"Uttar Pradesh",Amethi,"Sanjay Kumar",M,26,SC,IND,Television,1015,0,1015,1669843,292,NULL
2014,"Uttar Pradesh",Amethi,NOTA,Unknown,46,Unknown,NOTA,NOTA,1784,0,1784,1669843,293,NULL
2014,Maharashtra,Amravati,"Adsul Anandrao Vithoba",M,66,SC,SHS,"Bow & Arrow",465363,1849,467212,1612739,294,NULL
2014,Maharashtra,Amravati,"Gunwant Sudamrao Devpare",M,41,SC,BSP,Elephant,97928,272,98200,1612739,295,NULL
2014,Maharashtra,Amravati,"Navneet Ravi Rana",F,28,SC,NCP,Clock,328556,724,329280,1612739,296,NULL
2014,Maharashtra,Amravati,"Jyoti Gajanan Makode",F,39,SC,APoI,Coat,3719,5,3724,1612739,297,NULL
2014,Maharashtra,Amravati,"Bhavna Bhavesh Wasnik",F,40,SC,AAAP,Broom,6383,41,6424,1612739,298,NULL
2014,Maharashtra,Amravati,"Dr.Rajendra Ramkrishna Gawai",M,55,SC,RPI,Kite,54204,74,54278,1612739,299,NULL
2014,Maharashtra,Amravati,"Ramteke Ramesh Devidasrao",M,58,SC,RPI(KH),"Cup & Saucer",1441,1,1442,1612739,300,NULL
2014,Maharashtra,Amravati,"Sunil David Amravati",M,36,SC,BMUP,Cot,1461,2,1463,1612739,301,NULL
2014,Maharashtra,Amravati,"Athawaley Sanjay Hiramanji",M,51,SC,IND,"Ceiling Fan",1649,0,1649,1612739,302,NULL
2014,Maharashtra,Amravati,"Ashatai Abhyankar Amravati",F,56,SC,IND,"Gas Cylinder",809,0,809,1612739,303,NULL
2014,Maharashtra,Amravati,"Kirantai Dadarao Alias Kokubhau Kokate",F,30,SC,IND,"Sewing Machine",970,0,970,1612739,304,NULL
2014,Maharashtra,Amravati,"Jyoti Sanjay Dewkar",F,35,SC,IND,"Gas Stove",1312,0,1312,1612739,305,NULL
2014,Maharashtra,Amravati,"Dongre Priya Anil",F,28,SC,IND,Television,1734,0,1734,1612739,306,NULL
2014,Maharashtra,Amravati,"Adv. Bandya Sane Alias Bandu Sampatrao Sane",M,48,SC,IND,"Black Board",3731,1,3732,1612739,307,NULL
2014,Maharashtra,Amravati,"Manohar Baliram Sonone",M,66,SC,IND,Coconut,2489,0,2489,1612739,308,NULL
2014,Maharashtra,Amravati,"Raju Mahadeorao Sonone",M,43,SC,IND,Whistle,10052,0,10052,1612739,309,NULL
2014,Maharashtra,Amravati,"Raju S. Mankar",M,46,SC,IND,"Air Conditioner",7873,0,7873,1612739,310,NULL
2014,Maharashtra,Amravati,"Vishwanath Gotuji Jamnekar",M,66,SC,IND,Batsman,2011,0,2011,1612739,311,NULL
2014,Maharashtra,Amravati,"Sirsat Haridas Ankush",M,61,SC,IND,Slate,5266,2,5268,1612739,312,NULL
2014,Maharashtra,Amravati,NOTA,Unknown,46,Unknown,NOTA,NOTA,4112,27,4139,1612739,313,NULL
2014,Gujarat,Amreli,"Kachhadiya Naranbhai Bhikhabhai",M,58,GEN,BJP,Lotus,435132,1583,436715,1486286,314,NULL
2014,Gujarat,Amreli,"Thummar Virjibhai Keshavbhai (Virjibhai Thummar)",M,54,GEN,INC,Hand,279138,1345,280483,1486286,315,NULL
2014,Gujarat,Amreli,"Dafada Ramjibhai Nanjibhai",M,56,SC,BSP,Elephant,7774,48,7822,1486286,316,NULL
2014,Gujarat,Amreli,"Chavada Manubhai Parshottmbhai",M,52,GEN,JD(U),Arrow,13706,97,13803,1486286,317,NULL
2014,Gujarat,Amreli,"Rathod Jivanbhai R.",M,30,SC,RPI(A),"Sewing Machine",1789,20,1809,1486286,318,NULL
2014,Gujarat,Amreli,"Sangani Vijaybhai Dineshbhai",M,33,GEN,YuS,Candles,1931,7,1938,1486286,319,NULL
2014,Gujarat,Amreli,"Sukhadiya Nathalal Vallabhbhai",M,39,GEN,AAAP,Broom,15441,79,15520,1486286,320,NULL
2014,Gujarat,Amreli,"Usmanbhai P. Maghara",M,61,GEN,IND,Telephone,2210,6,2216,1486286,321,NULL
2014,Gujarat,Amreli,"Jadav Mustakbhai",M,50,GEN,IND,"Gas Cylinder",1539,14,1553,1486286,322,NULL
2014,Gujarat,Amreli,"Dhimecha Nareshbhai Nanjibhai",M,42,GEN,IND,Coconut,2053,9,2062,1486286,323,NULL
2014,Gujarat,Amreli,"Nathabhai Dayabhai Tota",M,34,GEN,IND,"Ceiling Fan",4023,9,4032,1486286,324,NULL
2014,Gujarat,Amreli,"Mehulbhai Himatbhai Sukhadia",M,34,GEN,IND,Television,3433,6,3439,1486286,325,NULL
2014,Gujarat,Amreli,"Ramani Sureshbhai Dhirubhai",M,38,GEN,IND,Shuttle,10108,6,10114,1486286,326,NULL
2014,Gujarat,Amreli,"Valodara Vrajlal Jivabhai",M,73,SC,IND,"Auto- Rickshaw",8163,4,8167,1486286,327,NULL
2014,Gujarat,Amreli,NOTA,Unknown,46,Unknown,NOTA,NOTA,19065,78,19143,1486286,328,NULL
2014,Punjab,Amritsar,"Amarjit Singh Asal",M,58,SC,CPI,"Ears of Corn And Sickle",12902,0,12902,1477262,329,NULL
2014,Punjab,Amritsar,"Captain Amarinder Singh",M,72,GEN,INC,Hand,482854,22,482876,1477262,330,NULL
2014,Punjab,Amritsar,"Arun Jaitley",M,61,GEN,BJP,Lotus,380057,49,380106,1477262,331,NULL
2014,Punjab,Amritsar,"Pardeep Singh Walia",M,61,GEN,BSP,Elephant,5869,1,5870,1477262,332,NULL
2014,Punjab,Amritsar,"Surinder Singh",M,58,GEN,DCP,Telephone,833,0,833,1477262,333,NULL
2014,Punjab,Amritsar,"Krishan Sharma",M,38,GEN,NBDP,Table,503,0,503,1477262,334,NULL
2014,Punjab,Amritsar,"Gurdial Singh Gill",M,33,SC,DBSP,Batsman,604,0,604,1477262,335,NULL
2014,Punjab,Amritsar,"Dr. Daljit Singh",M,79,GEN,AAAP,Broom,82619,14,82633,1477262,336,NULL
2014,Punjab,Amritsar,"Balbir Singh",M,49,GEN,BGTD,Bat,827,0,827,1477262,337,NULL
2014,Punjab,Amritsar,"Buta Singh",M,33,SC,BSP(A),"Sewing Machine",941,0,941,1477262,338,NULL
2014,Punjab,Amritsar,"Yusaf Mohammad",M,34,GEN,SP,Bicycle,922,0,922,1477262,339,NULL
2014,Punjab,Amritsar,"Amarinder Singh",M,36,GEN,IND,Brush,1151,0,1151,1477262,340,NULL
2014,Punjab,Amritsar,"Arun Kumar Joshi",M,40,GEN,IND,Shuttle,9023,0,9023,1477262,341,NULL
2014,Punjab,Amritsar,"Dr. Inderpal",M,52,SC,IND,Kite,3083,0,3083,1477262,342,NULL
2014,Punjab,Amritsar,"Sham Lal Gandhiwadi",M,32,SC,IND,Kettle,2691,0,2691,1477262,343,NULL
2014,Punjab,Amritsar,"Surinder Kumar Khosla",M,45,SC,IND,"Air Conditioner",2396,0,2396,1477262,344,NULL
2014,Punjab,Amritsar,"Kanwaljit Singh Sahota",M,33,SC,IND,BUCKET,2123,0,2123,1477262,345,NULL
2014,Punjab,Amritsar,"Gagandeep Kumar",M,32,GEN,IND,Camera,3294,0,3294,1477262,346,NULL
2014,Punjab,Amritsar,"Bal Krishan Sharma",M,53,GEN,IND,"Battery Torch",2878,0,2878,1477262,347,NULL
2014,Punjab,Amritsar,"Bhagwant Singh",M,53,GEN,IND,Chappals,2303,0,2303,1477262,348,NULL
2014,Punjab,Amritsar,"Mohinder Singh",M,64,SC,IND,"Auto- Rickshaw",1140,0,1140,1477262,349,NULL
2014,Punjab,Amritsar,"Rehmat Masih",M,55,GEN,IND,Television,1214,0,1214,1477262,350,NULL
2014,Punjab,Amritsar,"Rattan Singh Randhawa",M,59,GEN,IND,"Ceiling Fan",4350,0,4350,1477262,351,NULL
2014,Punjab,Amritsar,NOTA,Unknown,46,Unknown,NOTA,NOTA,2533,0,2533,1477262,352,NULL
2014,"Uttar Pradesh",Amroha,"Kanwar Singh Tanwar",M,52,GEN,BJP,Lotus,528796,84,528880,1544245,353,NULL
2014,"Uttar Pradesh",Amroha,"Farhat Hasan",M,50,GEN,BSP,Elephant,162962,21,162983,1544245,354,NULL
2014,"Uttar Pradesh",Amroha,"Rakesh Tikait",M,45,GEN,RLD,"Hand Pump",9537,2,9539,1544245,355,NULL
2014,"Uttar Pradesh",Amroha,"Humera Akhtar",F,37,GEN,SP,Bicycle,370646,20,370666,1544245,356,NULL
2014,"Uttar Pradesh",Amroha,"Khajan Singh",M,29,GEN,RAC,"Cup & Saucer",2448,0,2448,1544245,357,NULL
2014,"Uttar Pradesh",Amroha,Brajlal,M,33,SC,BMUP,Cot,837,0,837,1544245,358,NULL
2014,"Uttar Pradesh",Amroha,Mahesh,M,30,SC,RPI(A),"Sewing Machine",713,0,713,1544245,359,NULL
2014,"Uttar Pradesh",Amroha,Rakesh,M,35,GEN,PECP,"Ceiling Fan",749,0,749,1544245,360,NULL
2014,"Uttar Pradesh",Amroha,Rajpal,M,39,GEN,ARVP,Razor,478,0,478,1544245,361,NULL
2014,"Uttar Pradesh",Amroha,"Sarvesh Kumar Saini",M,38,GEN,SHS,"Bow & Arrow",980,0,980,1544245,362,NULL
2014,"Uttar Pradesh",Amroha,"Syed Kalbe Rushaid Rizvi",M,38,GEN,AAAP,Broom,2600,1,2601,1544245,363,NULL
2014,"Uttar Pradesh",Amroha,"Husnein Razaa",M,43,GEN,aicp,CALCULATOR,857,1,858,1544245,364,NULL
2014,"Uttar Pradesh",Amroha,"Naresh Kumar",M,28,GEN,IND,Kettle,2493,0,2493,1544245,365,NULL
2014,"Uttar Pradesh",Amroha,"Naresh Chand",M,50,SC,IND,Kite,1431,0,1431,1544245,366,NULL
2014,"Uttar Pradesh",Amroha,"Surendra Singh",M,47,GEN,IND,Window,2425,0,2425,1544245,367,NULL
2014,"Uttar Pradesh",Amroha,NOTA,Unknown,46,Unknown,NOTA,NOTA,7779,0,7779,1544245,368,NULL
2014,"Andhra Pradesh",Anakapalli,"Karanam Tirupathi Rao",M,45,GEN,BSP,Elephant,14819,15,14834,1401474,369,NULL
2014,"Andhra Pradesh",Anakapalli,"Muttamsetti Srinivasa Rao (Avanthi)",M,47,GEN,TDP,Bicycle,566667,1796,568463,1401474,370,NULL
2014,"Andhra Pradesh",Anakapalli,"Vijaya Lakshmi Thota",F,44,GEN,INC,Hand,17697,73,17770,1401474,371,NULL
2014,"Andhra Pradesh",Anakapalli,"Kondaraju Jampana",M,47,GEN,JaSPa,Chappals,6215,46,6261,1401474,372,NULL
2014,"Andhra Pradesh",Anakapalli,"Gudivada Amarnadh",M,30,GEN,YSRCP,"Ceiling Fan",518566,1965,520531,1401474,373,NULL
2014,"Andhra Pradesh",Anakapalli,"Vadlamuri Krishna Swaroop",M,41,SC,DABAP,"Auto- Rickshaw",5501,5,5506,1401474,374,NULL
2014,"Andhra Pradesh",Anakapalli,"Sarisa Leela Prasanna Kumari",F,43,GEN,PPOI,Television,2871,4,2875,1401474,375,NULL
2014,"Andhra Pradesh",Anakapalli,"Appalaraju Sadaram",M,60,GEN,IND,Violin,3225,3,3228,1401474,376,NULL
2014,"Andhra Pradesh",Anakapalli,NOTA,Unknown,46,Unknown,NOTA,NOTA,8559,45,8604,1401474,377,NULL
2014,Gujarat,Anand,"Dilip Patel",M,59,GEN,BJP,Lotus,489507,1322,490829,1496859,378,NULL
2014,Gujarat,Anand,"Pursottambhai Alias Kanubhai Mathurbhai Chauhan",M,61,SC,BSP,Elephant,6459,21,6480,1496859,379,NULL
2014,Gujarat,Anand,"Solanki Bharatbhai Madhavsinh",M,60,GEN,INC,Hand,425251,2152,427403,1496859,380,NULL
2014,Gujarat,Anand,"Girishbhai Das (Advocate)",M,56,GEN,BMUP,Cot,3993,10,4003,1496859,381,NULL
2014,Gujarat,Anand,"Padhiyar Vikramsinh (Vakil)",M,39,GEN,RSPS,"Cup & Saucer",873,3,876,1496859,382,NULL
2014,Gujarat,Anand,"Mahida Mahendrasinh Sahebsinh",M,42,GEN,SP,Bicycle,1786,4,1790,1496859,383,NULL
2014,Gujarat,Anand,"Ravjibhai S Parmar",M,66,GEN,AAAP,Broom,2407,35,2442,1496859,384,NULL
2014,Gujarat,Anand,"Hitendrasinh Mohansinh Parmar",M,58,GEN,BNJD,Kite,1255,5,1260,1496859,385,NULL
2014,Gujarat,Anand,"Patel Jayeshbhai Arvindbhai",M,49,GEN,IND,Shuttle,1445,14,1459,1496859,386,NULL
2014,Gujarat,Anand,"Patel Dilipbhai Manilal",M,40,ST,IND,Carrot,1378,88,1466,1496859,387,NULL
2014,Gujarat,Anand,"Patel Naineshkumar Umedbhai",M,33,GEN,IND,Coconut,1050,13,1063,1496859,388,NULL
2014,Gujarat,Anand,"Parmar Amarsinh Dahyabhai",M,33,GEN,IND,"Battery Torch",1262,3,1265,1496859,389,NULL
2014,Gujarat,Anand,"Rabari Hiteshkumar Laljibhai",M,43,GEN,IND,"Table Lamp",2969,6,2975,1496859,390,NULL
2014,Gujarat,Anand,"Vahora Firojbhai Walimahamadbhai (Kasorwala)",M,42,GEN,IND,"Auto- Rickshaw",6688,1,6689,1496859,391,NULL
2014,Gujarat,Anand,"Vaghela Bharat P",M,33,SC,IND,"Ceiling Fan",4006,16,4022,1496859,392,NULL
2014,Gujarat,Anand,NOTA,Unknown,46,Unknown,NOTA,NOTA,16850,22,16872,1496859,393,NULL
2014,Punjab,"Anandpur Sahib","Ambika Soni",F,71,GEN,INC,Hand,323660,37,323697,1564721,394,NULL
2014,Punjab,"Anandpur Sahib",K.S.Makhan,M,43,GEN,BSP,Elephant,69106,18,69124,1564721,395,NULL
2014,Punjab,"Anandpur Sahib","Prem Singh Chandumajra",M,64,GEN,SAD,Scales,347347,47,347394,1564721,396,NULL
2014,Punjab,"Anandpur Sahib","Balbir Singh Jadla",M,62,GEN,CPM,"Hammer, Sickle and Star",10483,0,10483,1564721,397,NULL
2014,Punjab,"Anandpur Sahib","Himmat Singh Shergill",M,34,GEN,AAAP,Broom,305944,64,306008,1564721,398,NULL
2014,Punjab,"Anandpur Sahib","Jaswant Singh Mann",M,70,GEN,SAD(M),"HOCKEY & BALL",1701,5,1706,1564721,399,NULL
2014,Punjab,"Anandpur Sahib","Ramesh Rani Parjapati",F,60,GEN,BMUP,Cot,718,0,718,1564721,400,NULL
2014,Punjab,"Anandpur Sahib","Resham Kahlon",M,42,SC,"BA S D","Glass Tumbler",837,0,837,1564721,401,NULL
2014,Punjab,"Anandpur Sahib","Harcharan Singh",M,69,GEN,IND,FLUTE,1423,0,1423,1564721,402,NULL
2014,Punjab,"Anandpur Sahib","Gursharn Singh Panesar",M,50,GEN,IND,"Green Chilli",1943,0,1943,1564721,403,NULL
2014,Punjab,"Anandpur Sahib","Gurnam Singh",M,67,GEN,IND,Batsman,722,0,722,1564721,404,NULL
2014,Punjab,"Anandpur Sahib","Gurmeet Singh",M,69,SC,IND,Table,1010,0,1010,1564721,405,NULL
2014,Punjab,"Anandpur Sahib","Daljit Singh",M,70,GEN,IND,"Ceiling Fan",2713,0,2713,1564721,406,NULL
2014,Punjab,"Anandpur Sahib","Davinder Kumar Verma",M,33,GEN,IND,Television,1995,0,1995,1564721,407,NULL
2014,Punjab,"Anandpur Sahib","Navneet Chautala",M,27,SC,IND,"Letter Box",1307,0,1307,1564721,408,NULL
2014,Punjab,"Anandpur Sahib","Faqir Chand Kariha",M,64,GEN,IND,Kite,3869,0,3869,1564721,409,NULL
2014,Punjab,"Anandpur Sahib","Baljit Kaur",F,47,GEN,IND,Pot,4250,0,4250,1564721,410,NULL
2014,Punjab,"Anandpur Sahib","Mandeep Singh Bittu",M,25,GEN,IND,Almirah,1427,0,1427,1564721,411,NULL
2014,Punjab,"Anandpur Sahib",NOTA,Unknown,46,Unknown,NOTA,NOTA,5936,1,5937,1564721,412,NULL
2014,"Andhra Pradesh",Anantapur,"Anil Chowdary.  P",M,46,GEN,INC,Hand,16696,23,16719,1536894,413,NULL
2014,"Andhra Pradesh",Anantapur,"Kasani Nagaraju",M,40,SC,BSP,Elephant,6218,9,6227,1536894,414,NULL
2014,"Andhra Pradesh",Anantapur,"J.C. Divakar Reddi",M,70,GEN,TDP,Bicycle,606849,3439,610288,1536894,415,NULL
2014,"Andhra Pradesh",Anantapur,"Anantha Venkataramireddy",M,57,GEN,YSRCP,"Ceiling Fan",545612,2685,548297,1536894,416,NULL
2014,"Andhra Pradesh",Anantapur,"T.Kuldeep Chowdary",M,60,GEN,STR,"Electric Pole",6542,0,6542,1536894,417,NULL
2014,"Andhra Pradesh",Anantapur,"Pavan Kumar",M,27,GEN,PPOI,Television,2073,3,2076,1536894,418,NULL
2014,"Andhra Pradesh",Anantapur,"Buzireddy Venugopal Reddy",M,51,GEN,ICSP,Trumpet,1383,5,1388,1536894,419,NULL
2014,"Andhra Pradesh",Anantapur,"Boya Anil Kumar",M,26,GEN,JaSPa,Chappals,2776,24,2800,1536894,420,NULL
2014,"Andhra Pradesh",Anantapur,"G. Lalitha",F,51,GEN,SUCI,"Glass Tumbler",945,7,952,1536894,421,NULL
2014,"Andhra Pradesh",Anantapur,"G. Nagaraju",M,37,ST,IND,Batsman,1095,0,1095,1536894,422,NULL
2014,"Andhra Pradesh",Anantapur,"B. Srinivasulu",M,47,GEN,IND,Bat,1594,5,1599,1536894,423,NULL
2014,"Andhra Pradesh",Anantapur,"Shaik. Mohammad Shafi.",M,54,GEN,IND,"Auto- Rickshaw",3017,14,3031,1536894,424,NULL
